1,12.13386328,3890.962361,3880.854639
0.9,12.13386328,3555.059739,3528.818202
0.8,12.13386328,3287.808451,3278.53306
0.7,12.13386328,2865.990274,2870.512098
0.6,12.13386328,2458.836179,2475.064616
0.5,12.13386328,2052.62631,2051.217038
0.4,12.13386328,1631.354459,1623.505384
0.3,12.13386328,1195.4529,1181.954846
0.2,12.13386328,736.594207,732.3017939
0.1,12.13386328,266.5586437,246.2185077
